Year,hts8,brief_description,mfn_text_rate,mfn_ad_val_rate,Matched Expenditure category
2019,61151010,graduated compression panty hose and tights not for orthopedic treatment of synthetic fibers,14.9%,0.14,"Tools, hardware and supplies(5)"
2019,61151015,graduated compression panty hose and tights not for orthopedic treatment of textile materials except synthetic fibers,16%,0.16,"Tools, hardware and supplies(5)"
2019,61151030,graduated compression hosiery except pantyhose and tights  not for orthopedic treatment of cotton,13.5%,0.13,"Tools, hardware and supplies(5)"
2019,61151040,graduated compression hosiery except pantyhose and tights  not for orthopedic treatment of synthetic fibers,14.6%,0.14,"Tools, hardware and supplies(5)"
2019,61151055,graduated compression hosiery except pantyhose and tights  not for orthopedic treatment of artificial fibers,14.6%,0.14,"Tools, hardware and supplies(5)"
2019,61151060,graduated compression hosiery except pantyhose and tights  not for orthopedic treatment nesoi,9.9%,0.09,"Tools, hardware and supplies(5)"
2019,61152100,panty hose and tights not graduated compression knitted or crocheted of synthetic fibers measuring per single yarn less than 67 decitex,16%,0.16,"Tools, hardware and supplies(5)"
2019,61152200,panty hose and tights not graduated compression knitted or crocheted of synthetic fibers measuring per single yarn  67 decitex or more,14.9%,0.14,"Tools, hardware and supplies(5)"
2019,61152940,panty hose not graduated compressoin and tights containing 70% or more by weight of silk or silk waste knitted or crocheted,2.6%,0.02,"Tools, hardware and supplies(5)"
2019,61159560,stockings socks etc not surgical knitted or crocheted of cotton containing lace or net,10%,0.1,apparel less footwear
2019,61159660,stockings socks etc nesoi knitted or crocheted of synthetic fibers containing lace or net,18.8%,0.18,footwear
2019,61159690,stockings socks etc nesoi knitted or crocheted of synthetic fibers not containing lace or net,14.6%,0.14,apparel less footwear
2019,61159940,stockings and other hosiery including footwear without applied soles of textile materialsexcept mmf cont 70% or more by wt of silk kc,1.6%,0.01,apparel less footwear
2019,61159990,stockings and other hosiery including footwear without applied soles of textile materialsexcept mmf cont under 70% by wt of silk knitt,9.9%,0.09,apparel less footwear
2019,61169208,gloves etc specially designed for sports including ski and snowmobile gloves mittens and mitts knitted or crocheted of cotton,2.8%,0.02,sports equipment
2019,61178030,made up clothing accessoriesexcl shawls scarves mufflers mantillas veils and the like ties and cravat containing  70% wt of silk,2.3%,0.02,apparel
2019,61178095,made up clothing accessories excl shawl scarve and like tie cravat headband ponytail holder and like cont  70% wt of silk kc,14.6%,0.14,apparel
2019,61179010,parts of garments or of clothing accessories containing 70% or more by weight of silk or silk waste knitted or crocheted,2.3%,0.02,sewing machines fabric and supplies45
2019,61179090,parts of garments or of clothing accessories containing under 70% by weight of silk or silk waste knitted or crocheted,14.6%,0.14,sewing machines fabric and supplies45
2019,62011210,mens or boys overcoats carcoats capes  similar coats of cotton not knit or crocheted containing 15% or more by wt of down etc,4.4%,0.04,mens suits sport coats and outerwear
2019,62011220,mens or boys overcoats carcoats capes  similar coats of cotton not knit or crocheted not containing 15% or more by wt of down etc,9.4%,0.09,mens suits sport coats and outerwear
2019,62011310,mens or boys overcoats carcoats capes  like coats of manmade fibers not knit or crocheted cont 15% or more by wt of down etc,4.4%,0.04,mens suits sport coats and outerwear
2019,62011340,mens or boys overcoats carcoats capes cloaks and similar coats not knitted or crocheted of manmade fibers nesoi,27.7%,0.27,mens suits sport coats and outerwear
2019,62011990,mens or boys overcoats carcoats capes cloaks  sim coats of tex matsexcept wool cotton or mmf cont under 70% by wt silk not kc,2.8%,0.02,mens suits sport coats and outerwear
2019,62019103,rec perf outwear mensboys padded sleevels jackets not knitcrochet of wool or fine animal,8.5%,0.08,mens suits sport coats and outerwear
2019,62019125,mens or boys padded sleeveless jackets not knitted or crocheted of wool or fine animal hair othan rec perf outwear,8.5%,0.08,mens suits sport coats and outerwear
2019,62019205,rec perf outwear mensboys anoraks windbreakers  similar articles not knitcrocheted of cotton containing 15% or more by weight of down etc,4.4%,0.04,sewing machines fabric and supplies45
2019,62019217,rec perf outwear mens or boys anoraks windbreakers and similar articles nesoi not knitted or crocheted of cotton water resistant,6.2%,0.06,mens apparel
2019,62019219,rec perf outwear mensboys anoraks windbreakers  similar articles nesoi not knitcrochet of cotton not cont 15% or more by wt of down etc,9.4%,0.09,sewing machines fabric and supplies45
2019,62019230,mensboys anoraks windbreakers  sim articles not knitcrochet cotton containing 15% or more by weight  down etc othan rec perf outwear,4.4%,0.04,mens shirts and sweaters6
2019,62019235,mens or boys anoraks windbreakers and similar articles nesoi not knitted or crocheted of cotton water resistant othan rec perf outwear,6.2%,0.06,mens apparel
2019,62019245,mens or boys anoraks windbreakers  sim articles nesoi not knitcrochet cotton not cont 15% or more by wt of down etc othan rec perf outwear,9.4%,0.09,mens and boys apparel
2019,62019315,rec perf outwear mensboys anoraks windbreakers  similar articles not knitcrochet of manmade fibers cont 15% or more by wt of down etc,4.4%,0.04,sewing machines fabric and supplies45
2019,62019318,rec perf outwear mensboys padded sleeveless jackets not knit crochet manmade fibers not containing 15% or more by weight of down etc,14.9%,0.14,mens apparel
2019,62019349,rec perf outwear mensboys anoraks windbreakers and similar articles not knitted or crocheted of manmade fibers nesoi,27.7%,0.27,mens apparel
2019,62019350,mensboys anoraks windbreakers  similar articles not knitcrochet manmade fibers cont 15% or more by wt of down etc othan rec perf outwear,4.4%,0.04,sewing machines fabric and supplies45
2019,62019352,mensboys padded sleeveless jackets not knitcrochet manmade fibers not containing 15% or more by wt of down etc othan rec perf outwear,14.9%,0.14,mens apparel
2019,62019360,mens or boys anoraks windbreakers  similar articles not knitted or crocheted of manmade fibers nesoi water resistant othan rec perf outwear,7.1%,0.07,mens apparel
2019,62019365,mens or boys anoraks windbreakers and similar articles not knitted or crocheted of manmade fibers nesoi othan rec perf outwear,27.7%,0.27,mens and boys apparel
2019,62019915,rec perf outwear mensboys anoraks windbreakers  sim articles not kc text mats not wool cotton or mmf cont under 70% by wt of silk,4.2%,0.04,mens apparel
2019,62021210,womens or girls overcoats carcoats etc not knitted or crocheted of cotton containing 15% or more by weight of down etc,4.4%,0.04,mens suits sport coats and outerwear
2019,62021220,womens or girls overcoats carcoats etc not knitted or crocheted of cotton not containing 15% or more by weight of down etc,8.9%,0.08,womens apparel
2019,62021310,womens or girls overcoats carcoats etc not knitted or crocheted of manmade fibers containing 15% or more by weight of down etc,4.4%,0.04,mens suits sport coats and outerwear
2019,62021340,womens or girls overcoats carcoats capes cloaks and similar articles not knitted or crocheted of manmade fibers nesoi,27.7%,0.27,mens suits sport coats and outerwear
2019,62021990,womens or girls overcoats carcoats capes cloaks  sim coats of tex matsexcept wool cotton or mmf con under 70% wt silk not kc,2.8%,0.02,mens suits sport coats and outerwear
2019,62029103,rec perf outwear womens or girls padded sleeveless jackets not knitted or crocheted of wool or fine animal hair,14%,0.14,womens apparel
2019,62029160,womens or girls padded sleeveless jackets not knitted or crocheted of wool or fine animal hair othan rec perf outwear,14%,0.14,womens apparel
2019,62029203,rec perf outwear womensgirls anoraks windbreakers 7 similar articles not knittcrochet cotton cont 15% or more by weight of down,4.4%,0.04,womens apparel
2019,62029205,rec perf outwear womensgirls anoraks windbreakers and similar articles not knitted or crocheted of cotton nesoi water resistant,6.2%,0.06,womens apparel
2019,62029212,rec perf outwear womensgirls anoraks windbreakers  similar articles nt knitcrochet of cotton nt cont 15% or more by wt of down etc,8.9%,0.08,womens apparel
2019,62029225,womensgirls anoraks windbreakers  similar articles not knitcrochet cotton cont 15% or more by weight of down othan rec perf outwear,4.4%,0.04,womens apparel
2019,62029230,womens or girls anoraks windbreakers and similar articles not knitted or crocheted of cotton nesoi water resistant othan rec perf outwear,6.2%,0.06,womens apparel
2019,62029290,womensgirls anoraks windbreakers  similar articles nt knitcrochet cotton nt cont 15% or more by wt of down etc othan rec perf outwear,8.9%,0.08,womens apparel
2019,62029301,womens or girls anoraks windbreakers  like articles not knitted or crocheted of manmade fibers cont 15% or more by wt of down etc,4.4%,0.04,womens and girls apparel
2019,62029303,rec perf outwear womensgirls padded sleeveless jackets not knitcrochet manmade fibers not cont 15% or more by weight of down etc,14.9%,0.14,womens apparel
2019,62029307,rec perf outwear womensgirls anoraks windbreakers  similar articles not knitcrochet  manmade fibers nesoi water resistant,7.1%,0.07,womens apparel
2019,62029309,rec perf outwear womensgirls anoraks windbreakers  similar articles not knitted or crocheted of manmade fibers nesoi,27.7%,0.27,womens apparel
2019,62029315,womensgirls anoraks windbreakers  like articles not knitcrochet manmade fibers cont 15% or more by wt of down etc othan rec perf outwear,4.4%,0.04,womens apparel
2019,62029325,womensgirls padded sleeveless jackets not knitcrochet manmade fibers not cont 15% or more by wt of down etc othan rec perf outwear,14.9%,0.14,womens apparel
2019,62029355,womens or girls anoraks windbreakers and similar articles not knitted or crocheted of manmade fibers nesoi othan rec perf outwear,27.7%,0.27,womens apparel
2019,62029915,rec perf outwear womensgirls anoraks windbreakers  similar articles not kc tex mats not wool cotton or mmf cont  70% by wt of silk,2.8%,0.02,womens apparel
2019,62029980,womensgirls anoraks windbreakers  similar articles not kc of tex mats not wool cotton or mmf cont  70% by wt of silk,2.8%,0.02,womens apparel
2019,62031115,mensboys suits of wool not knitted or crocheted 30% or more of silk or silk waste of wool yarn wavg fiber diameter 185 micron or,7.5%,0.07,mens suits sport coats and outerwear
2019,62031130,mens or boys suits of wool or fine animal hair not knitted or crocheted containing 30 percent or more of silk or silk waste nesoi,7.5%,0.07,mens and boys apparel
2019,62031160,mens or boys suits of wool not knitted or crocheted nesoi of wool yarn with average fiber diameter of 185 micron or less,17.5%,0.17,mens suits sport coats and outerwear
2019,62031190,mens or boys suits of wool or fine animal hair not knitted or crocheted nesoi,17.5%,0.17,mens suits sport coats and outerwear
2019,62031210,mens or boys suits of synthetic fibers not knitted or crocheted containing 36 percent or more by weight of wool or fine animal hair,17.5%,0.17,mens suits sport coats and outerwear
